edge_id,node_a,node_b,s1_star
214053,1123,1234,1.08037788
214054,435,520,0.33333249
214055,435,1519,-0.33333249
214056,520,1519,0.33333249
214057,381,2279,-0.33645178
214058,426,2279,-0.31832326
214059,426,2290,-0.45180229
214060,620,2279,-0.10603613
214061,620,2290,-0.31715456
214062,2230,2290,0.70814513
214063,443,458,0.77300326
214064,444,458,0.83153034
214065,458,595,0.85438862
214066,843,1087,0.77640617
214067,1016,2680,-0.17413643
214068,1017,2680,0.17413643
214069,246,1868,-0.38201605
214070,246,996,0.24006001
214071,236,671,1.09000836
214072,671,1234,0.40548963
214073,1027,1256,0.74733310
214074,1256,1478,0.74732398
214075,1027,2368,-0.25269963
214076,1478,2368,0.25269051
214077,1256,2368,0.00000912
214078,224,2421,-0.81053599
214079,225,2421,-0.47841121
214080,191,550,0.51107953
214081,190,964,0.12265152
214082,191,964,0.15039596
214083,191,1019,0.13066465
214084,312,964,0.34076316
214085,155,1240,0.17265218
214086,155,1654,-0.19186236
214087,157,1654,-0.19857431
214088,486,1654,0.06027183
214089,959,1654,0.49681718
214090,1240,1654,0.65330198
214091,1654,1948,0.81995431
214092,269,1587,-0.13543852
214093,270,1587,0.13543852
214094,31,80,0.90371507
214095,31,708,0.45290839
214096,80,708,0.56453698
214097,708,984,0.51615685
214098,708,986,0.41155511
214099,708,1665,-0.02052421
214100,306,1498,-0.32571265
214101,306,2254,-0.91200607
214102,307,2254,-0.65943414
214103,308,2254,-0.62061934
214104,58,195,0.33951631
214105,195,354,1.01588206
214106,530,701,0.77065277
214107,571,701,0.93948332
214108,121,645,0.20902082
214109,645,717,1.13359469
214110,121,798,0.33826558
214111,121,799,0.14082073
214112,645,799,0.93179132
214113,645,1453,0.72376885
214114,717,799,0.79818993
214115,799,1453,0.79197084
214116,717,798,0.99568970
214117,798,1453,0.59449716
214118,564,1063,0.11939470
214119,701,1063,0.51879241
214120,564,1079,-0.24239871
214121,1063,1079,0.63818711
214122,701,1079,0.15693213
214123,1274,1283,1.25729642
214124,24,611,-0.12812891
214125,460,611,0.31421971
214126,462,611,0.42679113
214127,476,611,0.50866914
214128,114,1514,0.23877579
214129,1514,1584,0.33180440
214130,97,2315,-0.88876662
214131,98,2315,-0.79235724
214132,105,1757,-0.40157369
214133,105,2315,-0.78532628
214134,696,2315,-0.12383719
214135,1757,2315,0.62128112
214136,1897,2315,0.69484829
214137,182,2435,-0.42408817
214138,220,2435,-0.40335529
214139,1432,1815,0.76157850
214140,1815,2435,0.79666646
214141,519,927,0.73176841
214142,195,927,0.28500519
214143,211,927,0.25563776
214144,212,927,0.17552104
214145,1181,1380,0.83186514
214146,7,769,0.09117639
214147,7,1039,-0.32210181
214148,271,1039,0.05001353
214149,7,1304,-0.32161464
214150,7,2329,-0.79596919
214151,7,2493,-0.74956630
214152,7,2639,-1.27532025
214153,271,2639,-0.90327125
214154,769,1039,0.58676364
214155,769,2639,-0.36645480
214156,1039,1304,1.00052901
214157,1039,2329,0.60076067
214158,1039,2493,0.49799115
214159,1304,2329,0.54710845
214160,1304,2493,0.57209018
214161,1304,2639,0.04633623
214162,2329,2639,0.52067640
214163,2493,2639,0.47428790
214164,107,421,0.64669165
214165,181,421,0.73437883
214166,107,1921,-0.41411724
214167,181,2211,-0.51076553
214168,400,760,0.80929017
214169,421,765,0.57556907
214170,421,1921,-0.03000120
214171,760,2211,0.03769599
214172,765,2211,0.18956863
214173,192,1710,-0.29053945
214174,497,2864,-0.38516188
214175,764,2864,-0.10177554
214176,770,2864,0.01425263
214177,1020,2864,0.14728469
214178,1050,2864,0.32540010
214179,836,926,0.33333249
214180,836,2187,-0.33333249
214181,926,2187,0.33333249
214182,325,1524,0.06420028
214183,132,230,1.18605381
214184,230,453,0.46489976
214185,230,454,0.32951015
214186,230,524,0.17107443
214187,192,876,0.05864437
214188,192,2674,-0.81101971
214189,876,2674,0.13028625
214190,98,973,0.03640984
214191,676,973,0.61974604
214192,98,1719,-0.65177326
214193,834,1719,0.62488642
214194,97,366,0.71446617
214195,190,366,0.95463194
214196,97,490,0.61784614
214197,97,561,0.38713627
214198,97,1054,-0.05811116
214199,366,621,0.63271093
214200,561,621,0.96004083
214201,621,1054,0.60127513
214202,121,2954,-0.65455713
214203,514,2954,-0.30878270
214204,748,2954,-0.04995615
214205,1424,2954,0.37899582
214206,1547,2954,0.63430015
214207,39,1461,-0.16876938
214208,122,412,0.68802257
214209,122,1018,0.11768954
214210,33,906,0.00581368
214211,412,906,0.54199219
214212,33,1881,-0.69410309
214213,412,1881,-0.13171919
214214,906,1018,0.88767074
214215,1018,1881,0.43861384
214216,122,1881,-0.44366137
214217,906,1713,0.47183834
214218,906,2017,0.29024620
214219,1713,1881,0.86180894
214220,1881,2017,0.96400564
214221,66,660,0.37306430
214222,660,932,0.66245018
214223,66,1609,-0.51220503
214224,754,1609,0.23080040
214225,776,1609,0.19174481
214226,932,1609,0.46164861
214227,258,500,0.72102315
214228,257,1125,-0.01865714
214229,258,1125,0.11203000
214230,281,1125,0.12583419
214231,500,2430,-0.04312421
214232,1125,2430,0.59981975
214233,532,537,0.84076427
214234,532,538,0.55143740
214235,532,2504,-0.20262869
214236,537,2504,-0.04334707
214237,538,2504,0.24597576
214238,133,140,0.95355174
214239,133,858,0.17661391
214240,140,874,0.19715368
214241,232,858,0.34536909
214242,858,874,0.97321114
214243,858,1165,0.80478334
214244,622,1144,0.69634182
214245,622,2140,-0.30361855
214246,1144,2140,0.00000000
214247,1303,2140,0.30361855
214248,1144,1303,0.69634182
214249,68,1710,-0.75370538
214250,69,1710,-0.62543290
214251,359,1710,-0.17282101
214252,854,1710,0.13167972
214253,217,1327,-0.15193346
214254,828,1327,0.43600062
214255,828,1787,0.29139502
214256,217,1837,-0.33000172
214257,828,1837,0.25789966
214258,830,1327,0.43041799
214259,830,1787,0.23676646
214260,830,1837,0.25238140
214261,1327,1787,0.89701708
214262,1327,1837,0.82190756
214263,1787,1837,0.92492157
214264,424,1251,0.50328511
214265,424,2047,-0.10384690
214266,1251,2047,0.39288248
214267,1251,2441,0.11040263
214268,34,2701,-1.01200791
214269,35,2701,-1.25432668
214270,1659,1971,0.78514141
214271,1659,2701,0.21576111
214272,1971,2701,0.44102250
214273,849,1063,0.38848650
214274,849,1590,0.20000385
214275,1063,1590,0.81150445
214276,849,1937,-0.20061747
214277,849,2930,-0.38787288
214278,1063,2930,0.22363308
214279,1590,2930,0.41212109
214280,1590,1937,0.59938721
214281,1352,1559,0.89592049
214282,1559,1727,0.89592049
214283,125,468,0.42786157
214284,468,1570,0.58553658
214285,126,468,0.21334157
214286,323,468,0.20038115
214287,468,1809,0.25604771
214288,213,357,0.82839255
214289,213,358,0.70506720
214290,213,397,0.76611559
214291,213,867,0.26920726
214292,213,993,0.10055881
214293,234,576,0.56158407
214294,576,1836,0.27826098
214295,576,1167,0.57430052
214296,576,2102,-0.29097743
214297,1044,1790,0.41879516
214298,1590,1845,0.14282590
214299,1590,1979,-0.14282590
214300,774,1922,0.43609912
214301,885,905,0.91637699
214302,232,1427,0.33333249
214303,232,2549,-0.33333249
214304,1427,2549,0.33333249
214305,57,644,0.25123247
214306,57,1487,-0.63160661
214307,97,1487,-0.50810828
214308,98,827,0.09511938
214309,98,1487,-0.44227757
214310,644,827,0.67120537
214311,644,1487,0.13383629
214312,57,1695,-0.62325245
214313,57,2057,-0.80039764
214314,677,827,0.78888755
214315,677,1264,0.60001988
214316,677,1487,0.25151847
214317,677,1695,0.27648595
214318,677,2057,0.06928154
214319,827,1264,0.81112479
214320,827,1695,0.48565783
214321,827,2057,0.27845342
214322,1264,1487,0.65149105
214323,1487,1695,1.02305478
214324,1487,2057,0.81585037
214325,98,1695,-0.34883768
214326,699,855,0.99973440
214327,699,2940,-0.32016462
214328,855,2940,-0.28129738
214329,1312,2940,0.21748363
214330,1560,2940,0.29756758
214331,121,1952,-0.22452919
214332,122,1952,-0.21340020
214333,513,1547,0.11904108
214334,513,1952,0.16568450
214335,748,1952,0.33359103
214336,1372,1952,0.80606725
214337,1424,1952,0.85185778
214338,1547,1952,1.00135976
214339,1873,1952,1.16471473
214340,32,353,0.57319465
214341,159,1527,-0.22933452
214342,353,1527,0.10708301
214343,1203,2427,0.12976740
214344,27,437,0.31643571
214345,29,437,0.29756077
214346,437,477,1.15287087
214347,136,1382,0.22229651
214348,1382,2052,0.45209850
214349,136,2588,-0.54785821
214350,2052,2588,0.77766020
214351,12,1698,-0.55217328
214352,240,1698,-0.10891099
214353,12,434,0.50814093
214354,240,960,0.21252150
214355,668,1639,0.33333249
214356,668,2361,-0.33333249
214357,1639,2361,0.33333249
214358,266,947,0.31625979
214359,947,2112,0.43398614
214360,266,2302,-0.50016931
214361,947,2302,0.29176364
214362,2080,2112,1.20994128
214363,47,2463,-0.26828213
214364,178,2463,0.05599469
214365,179,2463,0.21228744
214366,93,2166,-0.48408692
214367,93,2439,-0.78169090
214368,850,2439,-0.15355886
214369,93,2684,-0.39690418
214370,2439,2684,1.24629397
214371,2166,2684,0.83766724
214372,790,959,0.73763478
214373,959,1744,0.74704249
214374,1744,1804,0.73289177
214375,181,1497,-0.11768148
214376,941,1200,0.71264027
214377,124,1633,0.00362612
214378,374,1642,-0.19678149
214379,637,1642,0.28012588
214380,781,1633,0.44662810
214381,781,1642,0.38407180
214382,941,1642,0.56031555
214383,1370,2919,0.32880209
214384,1002,1179,0.49907428
214385,1038,1179,0.44205653
214386,1002,1684,0.44033258
214387,1179,1684,0.94113081
214388,460,2843,-0.37878685
214389,544,2843,-0.49858166
214390,1076,2843,0.02309745
214391,374,1137,0.42586739
214392,374,1475,-0.08892304
214393,374,1753,-0.23499126
214394,1137,1753,0.34121904
214395,465,1024,0.68942483
214396,165,209,1.62550456
214397,165,210,1.41687022
214398,165,211,1.32838579
214399,209,232,0.05425831
214400,209,1266,-0.74207622
214401,165,2063,0.02713881
214402,210,232,0.32855062
214403,210,1266,-0.51047836
214404,211,1266,-0.36140998
214405,232,2063,0.29807295
214406,1266,2063,1.09440749
214407,138,663,0.37743321
214408,195,1002,0.37135528
214409,138,1487,-0.08329668
214410,195,1487,0.04876596
214411,138,1549,-0.33318240
214412,195,1549,-0.26659654
214413,138,1843,-0.39909793
214414,663,1002,0.82218800
214415,1002,1487,0.66000867
214416,1002,1843,0.34422322
214417,1487,1549,0.74555905
214418,1487,1843,0.68419725
214419,110,352,0.64901046
214420,217,1226,-0.05883592
214421,37,409,0.50000725
214422,37,691,0.01211532
214423,409,691,0.51212256
214424,37,1328,-0.51212256
214425,409,1328,-0.01211532
214426,441,1853,0.00832646
214427,1271,1853,0.28524462
214428,441,2556,-0.28525393
214429,1271,2556,-0.00831715
214430,218,796,0.26419224
214431,218,797,-0.06603578
214432,357,796,0.24007643
214433,357,797,-0.09031194
214434,270,1571,0.13181246
214435,1500,1656,0.40701564
214436,1500,2493,0.05876379
214437,1571,1656,0.74105072
214438,1571,2493,0.41023190
214439,532,2493,-0.41178374
214440,1010,1431,0.67381660
214441,1010,1553,0.38779422
214442,174,384,1.22021795
214443,123,2329,-0.35495549
214444,839,2329,0.35495549
214445,2267,2922,0.53605444
214446,191,531,0.39309562
214447,191,568,0.39532974
214448,502,568,1.05210808
214449,531,568,1.11127643
214450,568,1267,0.31587839
214451,841,1368,0.58708107
214452,841,2392,-0.20645862
214453,1368,2392,0.20645862
214454,401,2596,-0.29263682
214455,516,1237,0.34487926
214456,225,560,0.73780741
214457,560,1237,0.33810505
214458,225,2780,-0.37252547
214459,1237,2780,0.56320784
214460,516,2780,-0.09194396
214461,560,2780,-0.09873841
214462,555,846,0.55936748
214463,846,1875,0.38887988
214464,555,959,0.22263433
214465,959,1875,0.72570503
214466,846,1442,0.68936647
214467,959,1442,1.02577332
214468,132,1224,0.07574640
214469,1103,1224,1.04637761
214470,1103,1379,0.91552959
214471,504,2668,-0.31645784
214472,1162,2668,0.31645784
214473,1234,1645,0.56724021
214474,1234,2473,0.22718864
214475,1645,2473,0.66005839
214476,1234,2475,-0.40185468
214477,1645,2475,0.03094929
214478,2473,2475,0.37090539
214479,1705,2024,0.76962398
214480,2024,2701,0.76962398
214481,332,566,0.31714591
214482,333,566,0.54418456
214483,332,2867,-0.48289744
214484,333,2867,-0.25580941
214485,566,1711,0.66133198
214486,566,2867,0.19999849
214487,1711,2867,0.53870836
214488,827,1827,0.43852793
214489,827,2477,-0.03240059
214490,827,2768,-0.40612734
214491,428,912,0.56897027
214492,428,1146,0.31280305
214493,663,959,0.93258126
214494,513,1330,0.03838323
214495,663,1330,0.40548384
214496,856,959,1.03264069
214497,959,1330,0.47289503
214498,663,856,0.89993926
214499,2279,2445,0.69200877
214500,2290,2445,0.95360283
214501,936,1705,0.73744485
214502,903,1705,0.46957916
214503,1705,2477,0.27411265
214504,315,2234,-0.32696988
214505,825,2234,0.15478035
214506,824,2234,0.06543891
214507,1187,2234,0.60796840
214508,785,2353,0.15394924
214509,1669,2427,0.08533943
214510,1669,2428,-0.08533943
214511,721,2079,0.89447222
214512,72,490,0.85179162
214513,490,1575,0.04186349
214514,490,1701,-0.04592372
214515,72,492,0.72164399
214516,492,1575,0.17200608
214517,492,1701,0.08421887
214518,562,1701,0.26241009
214519,1575,1701,0.91741554
214520,72,1898,-0.32857356
214521,1575,1898,0.77772238
214522,1701,1898,0.86550960
214523,98,509,0.27853374
214524,247,509,0.42005020
214525,98,662,0.24253861
214526,272,509,0.52997489
214527,509,662,0.92818982
214528,326,470,0.93069195
214529,327,470,0.97335354
214530,446,470,0.85467970
214531,470,738,0.85605921
214532,1137,1645,-0.16814672
214533,1427,1645,0.45982472
214534,1102,2686,-0.22010439
214535,1515,2686,0.22010439
214536,457,1109,0.44748970
214537,457,1857,-0.08815056
214538,457,1923,-0.19660729
214539,457,1565,0.25218659
214540,457,1735,0.14285761
214541,1735,1857,0.76899773
214542,1735,1923,0.66054100
214543,457,2432,-0.55777605
214544,1109,1735,0.69537643
214545,1565,1735,0.89067954
214546,1735,2432,0.29937485
214547,1127,1761,0.42090532
214548,1127,2049,0.23126148
214549,1352,1761,0.85558012
214550,1707,1761,1.01980373
214551,1352,2049,0.81814373
214552,94,165,0.89531619
214553,1249,1262,1.14805289
214554,1262,1271,0.75910154
214555,1249,1497,0.81619619
214556,1271,1497,0.90906453
214557,1249,2060,0.17655756
214558,1262,1600,0.60504714
214559,1262,2060,0.02854652
214560,1497,1600,0.91398035
214561,1497,2060,0.36040322
214562,1600,2060,0.43486919
214563,279,1381,0.01403471
214564,855,1381,0.68703115
214565,279,1382,-0.06534245
214566,855,1382,0.60774543
214567,753,2028,0.02542104
214568,191,385,0.68505971
214569,312,385,0.96425000
214570,191,413,0.60675670
214571,312,413,0.88597081
214572,191,1317,-0.22851952
214573,312,1317,0.05066030
214574,385,413,0.92172933
214575,385,429,0.97430041
214576,385,717,0.54268227
214577,385,1939,-0.15031085
214578,413,717,0.62098528
214579,413,1939,-0.07203167
214580,717,1317,0.54373446
214581,1317,1939,0.76327885
214582,140,484,0.38195370
214583,195,484,0.52337448
214584,484,615,1.06565416
214585,484,858,0.76430519
214586,686,858,0.74237106
214587,391,620,0.66891968
214588,996,2957,-0.29597965
214589,1507,2957,0.04836938
214590,2,2577,-1.10183289
214591,2,2599,-1.18489544
214592,2,2764,-1.32916804
214593,16,2764,-1.19233507
214594,1161,2599,-0.04627819
214595,1161,2764,-0.19156565
214596,2599,2764,0.84997691
214597,1777,2577,0.35397411
214598,2577,2764,0.77266232
214599,122,1434,0.13115017
214600,122,2519,-0.58143653
214601,1453,2519,0.57206126
214602,122,2809,-0.68968613
214603,2519,2809,0.86218322
214604,1434,1453,0.71543350
214605,1434,1759,0.75229035
214606,1434,2809,0.14972811
214607,1453,1759,1.03689869
214608,1759,2809,0.40336303
214609,122,545,0.56538716
214610,284,545,0.73084953
214611,545,748,0.84324656
214612,545,1424,0.27095132
214613,545,1548,0.18203880
214614,209,307,1.15419777
214615,209,385,0.72857709
214616,307,519,0.46062272
214617,307,2511,-0.66884360
214618,385,519,0.89248999
214619,686,2511,-0.05515069
214620,956,1094,0.67105282
214621,1094,1621,0.67105282
214622,246,832,0.42010939
214623,246,1146,0.18329223
214624,321,1152,0.21035017
214625,831,1152,0.84364601
214626,1146,1152,1.14474776
214627,168,1164,-0.04699204
214628,273,1477,-0.18084704
214629,273,1611,0.00360440
214630,774,898,0.94828150
214631,774,1929,0.02878140
214632,73,376,0.74621939
214633,73,1237,0.00410589
214634,248,2075,-0.06968515
214635,73,683,0.52888364
214636,376,685,0.75437227
214637,73,1478,-0.09900274
214638,376,2075,0.06741811
214639,376,2330,-0.15576838
214640,683,2075,0.32081971
214641,685,2075,0.31303831
214642,808,2075,0.44134654
214643,1237,1478,0.92601252
214644,1237,2075,0.84542051
214645,1478,2075,0.93071692
214646,1478,2330,0.67332821
214647,813,2900,-0.11422959
214648,232,829,0.38392859
214649,225,259,0.88258502
214650,259,501,0.67480164
214651,259,502,0.70373032
214652,602,1490,0.47785974
214653,1843,2254,0.67525894
214654,106,922,-0.18601880
214655,214,922,-0.15888067
214656,106,1658,-0.44572544
214657,214,1503,-0.28938548
214658,3,493,0.37156564
214659,453,493,0.88104385
214660,3,1843,-0.53542858
214661,453,1843,-0.02431136
214662,473,493,1.08142425
214663,473,717,0.85991410
214664,473,1843,0.17486692
214665,493,717,0.79473758
214666,493,1843,0.09325300
214667,1020,2280,-0.33943230
214668,1666,2280,0.33943230
214669,876,1869,0.23308239
214670,876,1546,0.42256311
214671,956,1296,1.19501366
214672,956,1368,1.07501233
214673,1296,1368,0.85566240
214674,1368,1783,0.42283072
214675,1375,1783,0.48095206
214676,1296,1783,0.26110448
214677,1401,1871,0.33333249
214678,1401,1965,-0.33333249
214679,1871,1965,0.33333249
214680,836,1675,0.50277649
214681,836,1676,0.49722132
214682,1675,2062,0.49722447
214683,836,2750,-0.49999355
214684,1675,2750,-0.00277759
214685,1676,2062,0.50277334
214686,1676,2750,0.00277759
214687,2062,2750,0.49999355
214688,304,1589,-0.30115162
214689,809,1589,0.35227386
214690,304,1772,-0.53259234
214691,304,1937,-0.81016964
214692,809,1937,-0.15679309
214693,810,1589,0.26264745
214694,810,1772,0.03121501
214695,810,1937,-0.24641949
214696,1589,1937,0.49097489
214697,1772,1937,0.72240733
214698,21,1076,-0.06060202
214699,139,1076,0.21028134
214700,140,1076,-0.04531807
214701,494,1076,0.55904613
214702,765,1832,0.22164632
214703,92,137,0.95310535
214704,92,276,0.68123071
214705,132,276,0.70109211
214706,137,191,1.05905038
214707,191,276,0.70861808
214708,12,675,0.38443354
214709,589,675,0.91659219
214710,66,470,0.57686788
214711,66,675,0.34269100
214712,470,2049,-0.39120099
214713,675,2049,-0.15702411
214714,222,615,0.51042585
214715,524,615,0.89193622
214716,233,615,0.60770243
214717,258,615,0.50881742
214718,685,754,0.89901232
214719,685,776,0.87418055
214720,685,2219,-0.07646017
214721,1593,1743,0.88963693
214722,571,1185,0.50156595
214723,643,1185,0.48216549
214724,571,1893,0.19578501
214725,643,1893,0.17205586
214726,1185,1263,0.99673409
214727,484,2238,-0.27012014
214728,484,2401,-0.46365481
214729,23,2545,-0.85297374
214730,833,2545,-0.06709618
214731,834,2148,0.13928135
214732,834,2545,0.03425534
214733,107,201,0.87405733
214734,107,268,0.73697169
214735,107,1091,-0.07074582
214736,201,1028,0.10774726
214737,268,1028,0.19379970
214738,268,1147,0.17435543
214739,429,1147,0.35923392
214740,1028,1091,0.96695443
214741,1091,1147,0.98097541
214742,201,268,0.89799167
214743,163,1537,-0.42196278
214744,1020,1537,0.42196278
214745,34,243,0.71117702
214746,243,474,0.72151450
214747,292,473,0.76599419
214748,34,1515,-0.40189042
214749,473,1515,0.14281865
214750,473,1766,-0.08302306
214751,474,1515,0.20464531
214752,474,1572,0.33366247
214753,474,1766,-0.02119639
214754,243,1515,-0.11305892
214755,243,1572,0.01546043
214756,243,1766,-0.33889617
214757,364,1515,-0.06540968
214758,364,1572,0.06310967
214759,1515,1572,1.12852787
214760,1515,1766,0.77417127
214761,14,1875,-0.47431191
214762,413,1946,-0.16370204
214763,453,1946,0.16370204
214764,441,913,0.37562621
214765,516,913,0.49634343
214766,660,913,0.69320016
214767,660,1925,0.06574812
214768,913,1925,0.36342306
214769,110,797,-0.11143180
214770,217,797,0.33525295
214771,326,545,0.43545259
214772,326,875,-0.12116643
214773,326,1000,-0.31428616
214774,396,1044,0.43216721
214775,396,1202,0.22602617
214776,1202,1625,0.82494402
214777,120,268,0.52969963
214778,120,1055,0.05699522
214779,120,788,0.42135417
214780,120,2625,-1.00804902
214781,1055,2625,-0.06499162
214782,788,2625,-0.42936135
214783,9,321,0.59917033
214784,54,368,0.48041749
214785,54,1636,-0.48041749
214786,52,2646,-0.24320853
214787,448,2646,0.24320853
214788,2266,2423,0.95000690
214789,2423,2741,0.95000690
214790,372,523,0.73649629
214791,372,647,0.30808592
214792,523,647,0.61601571
214793,523,886,0.63552643
214794,523,1265,0.29304840
214795,563,647,0.72804338
214796,647,886,1.00744567
214797,647,1265,0.64469934
214798,886,1265,0.63726219
214799,287,1056,0.17280009
214800,1056,2314,0.29646855
214801,164,1864,-0.48496793
214802,322,1864,-0.00474557
214803,374,1864,0.48971350
214804,270,415,-0.21163835
214805,346,415,0.21163835
214806,460,533,0.86077177
214807,460,1723,0.05268409
214808,208,594,0.67794196
214809,178,885,0.25850029
214810,208,885,0.20728580
214811,594,1186,0.34373823
214812,503,1182,0.14179871
214813,761,2283,0.17992906
214814,25,556,0.12881136
214815,357,1043,0.28578466
214816,396,2150,-0.31317338
214817,357,456,0.92855664
214818,458,2150,-0.20840590
214819,357,645,0.73804098
214820,742,1043,0.75869681
214821,922,1043,0.99596445
214822,357,1104,0.26000877
214823,396,645,0.83330696
214824,396,1104,0.35527476
214825,456,458,0.88997402
214826,456,922,0.39233301
214827,458,645,0.91952736
214828,458,1104,0.44149516
214829,645,742,0.84506984
214830,645,922,0.58284867
214831,742,1104,0.67691500
214832,922,1104,0.93913617
214833,685,1601,0.26326457
214834,890,1601,0.53224544
214835,338,2201,-0.84146767
214836,1713,2201,0.22118425
214837,2126,2201,0.62028342
214838,1171,1346,0.87210327
214839,13,1250,-0.35122821
214840,13,1555,-0.43565367
214841,626,1555,0.17693618
214842,683,1555,0.32294734
214843,248,1555,-0.10639390
214844,808,1555,0.54901036
214845,1250,1555,0.92976621
214846,1486,1592,0.92494398
214847,1592,1920,0.52893402
214848,13,474,0.02348452
214849,95,474,0.29873587
214850,13,692,-0.29873587
214851,95,692,-0.02348452
214852,270,1277,0.01304173
214853,315,1277,0.10070581
214854,315,1394,-0.03934469
214855,317,1277,0.17277928
214856,317,1394,0.04024144
214857,344,1277,0.22758484
214858,344,1394,0.09504701
214859,345,1277,0.29196346
214860,345,1394,0.15942563
214861,818,1277,0.71463650
214862,1005,1277,0.83059510
214863,1005,1394,0.68834858
214864,1277,1688,0.71391933
214865,1394,1688,0.84645716
214866,315,344,0.85139517
214867,315,345,0.80497397
214868,315,1005,0.27118967
214869,317,1005,0.35126434
214870,279,1207,0.23393354
214871,518,897,0.43629807
214872,518,1207,0.37676861
214873,965,1411,0.48788511
214874,965,1475,0.15543686
214875,965,1735,0.42833454
214876,1411,1475,0.66759359
214877,1411,1735,0.94049127
214878,354,551,0.40595222
214879,411,551,0.49348709
214880,551,922,1.05231875
214881,551,931,0.82978655
214882,376,1018,0.39435381
214883,376,1176,0.42014079
214884,1018,1176,1.02576548
214885,1018,1932,0.58485433
214886,1018,2091,0.43766215
214887,367,2063,-0.38254844
214888,722,1180,0.43481346
214889,722,1843,0.25515858
214890,722,2322,-0.43665529
214891,1180,2322,0.12849385
214892,1843,2322,0.30816144
214893,862,1259,0.50000725
214894,862,1980,-0.10478092
214895,1259,1980,0.39523794
214896,862,2287,-0.39522632
214897,1259,2287,0.10476931
214898,73,580,0.51935685
214899,73,626,0.37380739
214900,626,869,0.78619563
214901,869,1237,0.79953774
214902,8,2252,-0.48391426
214903,983,2252,0.48391426
214904,294,1062,0.20731293
214905,294,1947,-0.54900741
214906,1062,1947,0.24371329
214907,1062,2460,-0.03640036
214908,231,735,0.44306246
214909,151,231,0.79151934
214910,611,656,0.95065253
214911,38,227,0.50806481
214912,227,2182,0.22908208
214913,38,2438,-1.19642252
214914,227,2438,-0.70446467
214915,2182,2183,0.45956964
214916,2182,2438,0.06643467
214917,287,436,0.73894999
214918,1439,2089,0.60995123
214919,303,847,0.47678441
214920,796,847,0.84068510
214921,792,847,0.50654201
214922,1283,2631,-0.07679333
214923,1622,2631,0.07679333
214924,268,310,0.87755837
214925,3,677,0.20467951
214926,268,677,0.51562881
214927,3,1282,0.00173678
214928,268,1282,0.23395259
214929,268,1952,-0.38243141
214930,268,2838,-0.55450971
214931,310,677,0.63807474
214932,310,1156,0.31949251
214933,310,1162,0.19469941
214934,310,1282,0.35638668
214935,310,1952,-0.25998548
214936,677,1282,0.71832885
214937,677,2838,-0.07013421
214938,1156,1282,1.03691107
214939,1156,2838,0.24844801
214940,1162,1282,1.16170418
214941,1162,2838,0.37324112
214942,1282,2838,0.21153016
214943,1952,2838,0.82792600
214944,677,1156,0.68384105
214945,1156,1162,0.86012579
214946,1156,1952,0.41809135
214947,110,1704,-0.25487046
214948,174,1704,-0.22292577
214949,615,1350,0.19072301
214950,216,2493,-0.75021198
214951,615,2493,-0.53324716
214952,859,1350,0.59477942
214953,859,2493,-0.12919075
214954,1350,2493,0.27603617
214955,1695,2493,0.50485221
214956,1821,2493,0.63176150
214957,615,1695,-0.06314845
214958,615,1821,-0.17628146
214959,859,1695,0.34089518
214960,859,1821,0.22776218
214961,1695,1821,0.88687551
214962,248,446,0.80943327
214963,304,1766,-0.15669727
214964,446,1766,0.03459772
214965,247,1921,-0.41277796
214966,247,1815,-0.24660462
214967,623,1815,0.23434225
214968,1767,1815,0.97550952
214969,53,64,0.75679089
214970,53,271,0.46434135
214971,53,292,0.47618107
214972,53,590,0.17988578
214973,53,977,-0.14849574
214974,64,977,0.05169256
214975,53,1915,-0.80001327
214976,53,65,0.84230194
214977,65,977,0.04997632
214978,53,170,0.69132660
214979,170,590,0.50500606
214980,170,1915,-0.47489300
214981,53,589,0.13444079
214982,271,590,0.71366505
214983,271,1915,-0.22002117
214984,292,977,0.41076210
214985,589,977,0.67976595
214986,590,977,0.68396620
214987,977,1915,0.38233249
214988,127,1090,-0.47931886
214989,1019,1090,0.47931886
214990,472,1211,0.45302094
214991,1211,2000,0.45302094
214992,208,244,0.69823621
214993,244,823,0.72422015
214994,244,825,0.70394316
214995,208,1318,-0.27497120
214996,208,844,0.01329799
214997,823,844,0.59084987
214998,823,1318,0.28788701
214999,825,844,0.64119414
215000,844,1318,0.66581271
215001,1187,1318,0.73910408
215002,244,844,0.31505925
215003,244,1187,0.20965032
215004,844,1187,0.89458854
215005,17,1277,-0.41451180
215006,112,1277,-0.19549830
215007,723,1208,0.45287651
215008,723,1922,0.11166579
215009,868,1277,0.53632904
215010,1208,1277,0.77534988
215011,1277,1922,0.88344953
215012,79,1277,-0.32251866
215013,110,1277,-0.22554790
215014,20,1077,-0.04574403
215015,29,1588,0.01851530
215016,20,2661,-0.68878976
215017,29,2661,-0.59705116
215018,78,1392,0.26025735
215019,78,1588,0.21568334
215020,78,2661,-0.34838824
215021,1077,1392,0.98042539
215022,1077,1588,0.93585138
215023,1077,2661,0.35699390
215024,1392,2661,0.35384484
215025,1588,2661,0.46586720
215026,125,483,0.77281244
215027,126,483,0.39402451
215028,125,2469,-0.43144977
215029,126,2469,-0.75206494
215030,453,1642,-0.00617042
215031,304,2046,-0.19817188
215032,301,2823,-0.57213220
215033,1142,2046,0.39275233
215034,405,1868,-0.02741950
